path,category,bytes,issue_count,highest_severity,issue_codes
backend/src/database/migrations/3000_M050_generated.sql,backend_database,309,0,clean,
backend/src/database/migrations/3000_M051_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M052_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M053_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M054_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M055_generated.sql,backend_database,303,0,clean,
backend/src/database/migrations/3000_M056_generated.sql,backend_database,300,0,clean,
backend/src/database/migrations/3000_M057_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M058_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M059_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M060_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M061_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M062_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M063_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M064_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M065_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M066_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M067_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M068_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M069_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M070_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M071_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M072_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M073_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M074_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M075_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M076_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M077_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M078_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M079_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M080_generated.sql,backend_database,297,0,clean,
backend/src/database/migrations/3000_M081_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M082_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M083_generated.sql,backend_database,299,0,clean,
backend/src/database/migrations/3000_M084_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M085_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M086_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M087_generated.sql,backend_database,299,0,clean,
backend/src/database/migrations/3000_M088_generated.sql,backend_database,299,0,clean,
backend/src/database/migrations/3000_M089_generated.sql,backend_database,299,0,clean,
backend/src/database/migrations/3000_M090_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M091_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M092_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M093_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M094_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M095_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M096_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M097_generated.sql,backend_database,302,0,clean,
backend/src/database/migrations/3000_M098_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M099_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M100_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M101_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M102_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M103_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M104_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M105_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M106_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M107_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M108_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M109_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M110_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M111_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M112_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M113_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M114_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M115_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M116_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M117_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M118_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M119_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M120_generated.sql,backend_database,295,0,clean,
backend/src/database/migrations/3000_M121_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M122_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M123_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M124_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M125_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M126_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M127_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M128_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M129_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M130_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M131_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M132_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M133_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M134_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M135_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M136_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M137_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M138_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M139_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M140_generated.sql,backend_database,301,0,clean,
backend/src/database/migrations/3000_M141_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M142_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M143_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M144_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M145_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M146_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M147_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3000_M148_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M149_generated.sql,backend_database,296,0,clean,
backend/src/database/migrations/3000_M150_generated.sql,backend_database,304,0,clean,
backend/src/database/migrations/3001_phase2_buyer_trust.sql,backend_database,1123,0,clean,
backend/src/database/migrations/3002_phase2_product_certification.sql,backend_database,1053,0,clean,
backend/src/database/migrations/3003_phase2_loans.sql,backend_database,1265,0,clean,
backend/src/database/migrations/3004_phase2_subscriptions.sql,backend_database,1061,0,clean,
backend/src/database/migrations/3005_phase2_price_forecasting.sql,backend_database,907,0,clean,
backend/src/database/migrations/3006_phase2_weather_advisory.sql,backend_database,949,0,clean,
backend/src/database/migrations/3007_phase2_crop_recommendations.sql,backend_database,1263,0,clean,
backend/src/database/migrations/3008_phase3_supply_chain.sql,backend_database,1291,0,clean,
backend/src/database/migrations/3009_phase3_warehouse.sql,backend_database,609,0,clean,
backend/src/database/migrations/3010_phase3_cold_chain.sql,backend_database,1102,0,clean,
backend/src/database/migrations/3011_phase3_bulk_orders.sql,backend_database,1148,0,clean,
backend/src/database/migrations/3012_phase3_freight_pooling.sql,backend_database,617,0,clean,
backend/src/database/migrations/3013_phase4_farm_costing.sql,backend_database,270,0,clean,
backend/src/database/migrations/3014_phase4_yield.sql,backend_database,299,0,clean,
backend/src/database/migrations/3015_m015_mfa.sql,backend_database,3721,0,clean,
backend/src/database/migrations/3015_phase4_soil_health.sql,backend_database,348,0,clean,
backend/src/database/migrations/3016_m016_identity_federation.sql,backend_database,2649,0,clean,
backend/src/database/migrations/3016_phase4_climate.sql,backend_database,332,0,clean,
backend/src/database/migrations/3017_m017_consent_management.sql,backend_database,3140,0,clean,
backend/src/database/migrations/3017_phase4_greenhouse.sql,backend_database,325,0,clean,
backend/src/database/migrations/3018_m018_privacy_controls.sql,backend_database,3390,0,clean,
backend/src/database/migrations/3018_phase4_horticulture.sql,backend_database,338,0,clean,
backend/src/database/migrations/3019_m019_profile_management.sql,backend_database,1940,0,clean,
backend/src/database/migrations/3019_phase4_livestock.sql,backend_database,307,0,clean,
backend/src/database/migrations/3020_m020_account_recovery.sql,backend_database,2184,0,clean,
backend/src/database/migrations/3020_phase5_farm_analytics.sql,backend_database,301,0,clean,
backend/src/database/migrations/3021_m021_farmer_registration.sql,backend_database,3476,0,clean,
backend/src/database/migrations/3021_phase5_market_analytics.sql,backend_database,296,0,clean,
backend/src/database/migrations/3022_phase5_financial_analytics.sql,backend_database,303,0,clean,
backend/src/database/migrations/3023_phase5_supply_chain_analytics.sql,backend_database,300,0,clean,
backend/src/database/migrations/3024_phase5_predictive_analytics.sql,backend_database,308,0,clean,
backend/src/database/migrations/3025_phase6_qa_compliance.sql,backend_database,1153,0,clean,
backend/src/database/migrations/3026_phase7_advanced.sql,backend_database,2551,0,clean,
backend/src/database/migrations/3027_phase8_rural.sql,backend_database,1560,0,clean,
backend/src/database/migrations/3028_phase9_optional.sql,backend_database,1351,0,clean,
backend/src/database/migrations/3029_phase10_integrations.sql,backend_database,1101,0,clean,
backend/src/database/migrations/3030_m030_farmer_advisory.sql,backend_database,2577,0,clean,
backend/src/database/migrations/3030_phase11_enterprise.sql,backend_database,936,0,clean,
backend/src/database/migrations/3031_phase12_future.sql,backend_database,1131,0,clean,
backend/src/database/migrations/3100_ecommerce_tables.sql,backend_database,13984,0,clean,
backend/src/database/migrations/3101_ecommerce_integration_tables.sql,backend_database,10786,0,clean,
backend/src/database/migrations/3102_ecommerce_ai_erp_business_marketing.sql,backend_database,20807,0,clean,
backend/src/database/migrations/3103_nutrient_value_sales.sql,backend_database,8163,0,clean,
backend/src/database/migrations/3104_cold_storage_schema.sql,backend_database,4660,0,clean,
backend/src/database/migrations/3105_dpr_documents_schema.sql,backend_database,3076,0,clean,
backend/src/database/migrations/3106_fpo_member_shares_schema.sql,backend_database,6479,1,medium,placeholder_or_todo
backend/src/database/migrations/3200_hr_module_schema.sql,backend_database,11987,0,clean,
backend/src/database/migrations/331_supply_chains.sql,backend_database,1794,0,clean,
backend/src/database/migrations/332_suppliers.sql,backend_database,1720,0,clean,
backend/src/database/migrations/333_logistics.sql,backend_database,1723,0,clean,
backend/src/database/migrations/334_procurement.sql,backend_database,1746,0,clean,
backend/src/database/migrations/335_inventory.sql,backend_database,1723,0,clean,
backend/src/database/migrations/336_quality_controls.sql,backend_database,1835,0,clean,
backend/src/database/migrations/337_warehouses.sql,backend_database,1738,0,clean,
backend/src/database/migrations/338_cold_chains.sql,backend_database,1756,0,clean,
backend/src/database/migrations/339_returns.sql,backend_database,1694,0,clean,
backend/src/database/migrations/340_sustainability.sql,backend_database,1809,0,clean,
backend/src/database/migrations/341_fleet.sql,backend_database,1649,0,clean,
backend/src/database/migrations/342_drivers.sql,backend_database,1684,0,clean,
backend/src/database/migrations/343_routes_optimization.sql,backend_database,1889,0,clean,
backend/src/database/migrations/344_deliveries.sql,backend_database,1735,0,clean,
backend/src/database/migrations/345_last_mile.sql,backend_database,1719,0,clean,
backend/src/database/migrations/346_visibility.sql,backend_database,1738,0,clean,
backend/src/database/migrations/347_proof_delivery.sql,backend_database,1803,0,clean,
backend/src/database/migrations/348_exceptions.sql,backend_database,1738,0,clean,
backend/src/database/migrations/349_carriers.sql,backend_database,1703,0,clean,
backend/src/database/migrations/350_analytics.sql,backend_database,1722,0,clean,
